Id,CreationDate,LastAccessDate,Reputation,UpVotes,DownVotes,NumPosts,TotalScore,TotalViews,TotalComments
24581693,4/22/2024 18:56,4/22/2024 18:56,1,0,0,0,,,
7810688,4/3/2017 20:08,4/5/2017 16:37,1,0,0,0,,,
5509320,10/31/2015 4:45,2/13/2025 17:27,1,0,0,0,,,
1600669,8/15/2012 13:15,8/20/2012 13:59,1,0,0,0,,,
26157111,7/7/2024 10:38,7/7/2024 10:38,1,0,0,0,,,
18757099,4/9/2022 17:04,4/9/2022 17:04,1,0,0,0,,,
16929320,9/16/2021 14:39,9/16/2021 21:07,1,0,0,1,0,,1
1207525,2/13/2012 18:53,4/21/2019 9:12,757,16,2,26,63,62113,26
23268313,1/19/2024 9:33,2/8/2024 9:23,1,0,0,1,0,423,0
1144164,1/11/2012 21:24,9/10/2012 11:22,1,0,0,0,,,
22892016,11/10/2023 8:04,11/10/2023 8:04,1,0,0,0,,,
8264531,7/6/2017 10:58,6/4/2019 7:59,1,0,0,0,,,
28253226,11/12/2024 6:22,11/12/2024 6:22,1,0,0,0,,,
10485035,10/10/2018 15:13,10/10/2018 15:13,1,0,0,0,,,
21343341,3/6/2023 15:29,3/18/2023 11:00,1,0,0,0,,,
21178445,2/9/2023 8:19,1/23/2025 22:10,1,0,0,0,,,
20812982,12/19/2022 7:21,2/9/2023 6:34,1,0,0,0,,,
5587816,11/20/2015 23:44,11/21/2015 19:48,1,0,0,0,,,
27223661,9/6/2024 6:12,9/22/2024 2:21,1,0,0,0,,,
29936917,3/8/2025 5:40,3/27/2025 6:40,1,0,0,0,,,
14744932,12/1/2020 21:29,12/1/2020 21:29,1,0,0,0,,,
28409939,11/21/2024 7:48,11/22/2024 7:40,1,0,0,0,,,
13279677,4/10/2020 14:37,8/6/2020 17:54,13,0,0,1,-1,150,5
20545017,11/19/2022 4:31,11/21/2022 7:00,1,0,0,0,,,
7764860,3/25/2017 1:36,3/25/2017 1:36,1,0,0,0,,,
3196845,1/15/2014 5:56,1/30/2025 14:29,6810,753,490,281,512,172943,439
9069485,12/7/2017 20:29,6/8/2018 15:39,1,0,0,0,,,
25784819,6/28/2024 7:02,6/28/2024 7:02,1,0,0,0,,,
18356048,3/2/2022 16:46,3/2/2022 16:46,1,0,0,0,,,
24500979,4/19/2024 14:13,2/17/2025 22:20,1,0,0,0,,,
8892081,11/6/2017 4:10,3/19/2020 7:44,1,0,0,0,,,
17383677,11/11/2021 6:35,2/7/2023 5:25,1,0,0,0,,,
6856211,9/21/2016 2:29,8/20/2021 8:25,83,0,0,4,2,7182,27
14427615,10/10/2020 19:42,2/6/2024 19:07,101,0,0,1,0,272,3
10770616,12/10/2018 11:58,12/10/2018 16:27,1,0,0,0,,,
8929334,11/12/2017 19:49,2/17/2023 12:50,1,0,0,0,,,
28299691,11/14/2024 13:46,11/17/2024 20:15,1,0,0,0,,,
19406733,6/24/2022 9:40,5/17/2023 13:20,1,0,0,0,,,
19278156,6/6/2022 0:20,11/7/2023 10:08,3,0,0,3,-3,222,6
7528565,2/7/2017 11:56,2/8/2017 10:56,1,0,0,0,,,
30094773,3/28/2025 15:47,3/28/2025 15:47,1,0,0,0,,,
15672509,4/17/2021 12:34,5/27/2021 19:09,1,0,0,0,,,
4107173,10/3/2014 20:45,11/7/2014 8:36,1,0,0,0,,,
9232616,1/18/2018 2:17,2/16/2024 20:31,397,129,2,7,38,119100,10
9746659,5/5/2018 20:20,5/5/2018 20:20,1,0,0,0,,,
21136577,2/2/2023 22:01,4/5/2025 18:45,43,17,0,7,2,2875,4
2904386,10/21/2013 18:25,12/18/2015 10:41,1,0,0,0,,,
6629103,7/23/2016 13:19,7/23/2016 13:19,1,0,0,0,,,
10883204,1/8/2019 8:47,1/18/2021 13:10,1,0,0,0,,,
28441343,11/23/2024 1:54,1/15/2025 5:28,1,0,0,0,,,
3792609,7/1/2014 5:50,1/20/2015 6:39,1,0,0,0,,,
6067674,3/15/2016 17:07,9/23/2023 19:01,1,0,0,0,,,
2014311,1/26/2013 20:20,8/29/2016 20:45,11,0,0,1,1,214,0
16828932,9/4/2021 9:48,9/4/2021 14:15,1,0,0,0,,,
19210837,5/27/2022 1:47,8/9/2022 15:58,1,0,0,0,,,
25337942,5/30/2024 23:09,6/5/2024 11:17,1,0,0,0,,,
23974607,4/3/2024 5:01,1/31/2025 16:49,1,0,0,0,,,
14576829,11/4/2020 11:49,12/10/2021 10:52,1,0,0,0,,,
22789748,10/23/2023 15:31,10/23/2023 15:31,1,0,0,0,,,
14236150,9/7/2020 14:43,3/10/2023 5:28,11,0,0,2,1,2503,4
625754,2/20/2011 23:20,8/2/2022 22:31,372,55,0,21,15,,13
23429834,2/17/2024 17:29,3/12/2024 12:39,1,0,0,0,,,
10172699,8/2/2018 18:19,8/2/2018 19:48,1,0,0,0,,,
11731094,3/9/2019 22:55,12/16/2021 13:04,1,0,0,0,,,
12631902,12/31/2019 11:11,12/15/2020 9:49,1,0,0,0,,,
26454946,7/21/2024 13:40,7/21/2024 13:40,1,0,0,0,,,
4134197,10/12/2014 9:51,2/17/2022 21:59,1,0,0,0,,,
7086456,10/28/2016 17:03,3/15/2018 19:07,1,0,0,0,,,
11321664,4/6/2019 15:24,6/26/2019 16:47,21,0,0,7,1,1320,17
25693104,6/24/2024 5:10,6/24/2024 5:10,1,0,0,0,,,
7680386,3/8/2017 19:27,9/26/2017 6:33,1,0,0,0,,,
649482,3/8/2011 8:23,7/4/2022 7:27,4044,265,1,124,381,948632,147
25299192,5/29/2024 1:19,11/25/2024 3:47,1,0,0,0,,,
1426196,5/30/2012 13:55,11/11/2019 13:07,11,0,0,2,1,679,7
22295888,7/27/2023 16:14,4/3/2025 8:04,1,0,0,0,,,
26116266,7/5/2024 15:37,7/5/2024 15:37,1,0,0,0,,,
26751621,8/11/2024 22:54,8/11/2024 22:54,1,0,0,0,,,
5895370,2/7/2016 15:53,5/31/2024 13:30,75,62,0,6,4,2052,8
7851538,4/11/2017 14:56,1/24/2019 13:32,1,0,0,1,0,74,3
28691533,12/9/2024 5:21,12/9/2024 5:21,1,0,0,0,,,
10259327,8/22/2018 10:57,8/23/2018 6:10,1,0,0,0,,,
23342019,2/3/2024 16:56,2/3/2024 16:56,1,0,0,0,,,
16179861,6/9/2021 20:36,7/29/2021 19:14,1,0,0,0,,,
27556389,9/30/2024 18:15,10/18/2024 14:07,1,0,0,0,,,
27053939,8/27/2024 22:20,1/2/2025 14:56,1,0,0,0,,,
16407193,7/8/2021 12:45,10/14/2021 10:37,1,0,0,0,,,
24009671,4/4/2024 13:47,7/23/2024 6:21,1,0,0,0,,,
15572621,4/7/2021 9:23,2/7/2022 7:03,1,0,0,1,-1,166,10
15155007,2/5/2021 21:31,2/5/2021 21:31,1,0,0,0,,,
3561891,4/22/2014 19:35,6/4/2014 18:25,1,0,0,0,,,
22038535,6/7/2023 21:34,6/7/2023 21:34,1,0,0,0,,,
29670748,2/16/2025 21:01,3/6/2025 15:55,1,0,0,0,,,
11900042,8/8/2019 6:02,2/6/2025 7:41,1,0,0,0,,,
8891277,11/5/2017 22:57,5/22/2018 14:19,1,0,0,0,,,
7870665,4/15/2017 8:42,4/15/2017 8:42,1,0,0,0,,,
10499395,10/13/2018 13:31,11/18/2018 12:11,1,0,0,0,,,
2663476,8/8/2013 7:19,3/22/2024 14:38,185,17,0,5,18,5890,13
6155167,4/4/2016 9:31,5/14/2016 4:50,1,0,0,0,,,
17902404,1/11/2022 12:07,12/25/2024 11:16,19,1,0,3,1,,1
22644843,9/27/2023 12:52,10/24/2023 7:19,1,0,0,0,,,
11066127,2/15/2019 8:07,2/15/2019 22:22,11,0,0,1,1,32,1
21107405,1/30/2023 1:52,1/30/2023 1:52,1,0,0,0,,,
26859350,8/17/2024 15:14,9/29/2024 16:29,1,0,0,0,,,
4301904,11/27/2014 23:45,12/2/2014 21:33,1,0,0,0,,,
15010253,1/15/2021 5:27,1/15/2021 5:27,1,0,0,0,,,
23853174,3/28/2024 1:16,4/3/2024 14:53,1,0,0,0,,,
18520026,3/20/2022 12:02,4/27/2022 11:20,1,0,0,0,,,
19054606,5/6/2022 15:34,6/7/2022 6:27,1,0,0,0,,,
29478790,2/3/2025 8:18,2/3/2025 8:18,1,0,0,0,,,
19867586,8/29/2022 3:45,3/2/2023 4:35,1,0,0,0,,,
24916210,5/7/2024 14:19,6/4/2024 18:10,1,0,0,0,,,
6863538,9/22/2016 9:38,9/23/2016 17:06,1,0,0,0,,,
27872303,10/18/2024 14:25,10/18/2024 14:25,1,0,0,0,,,
25893786,7/1/2024 11:57,7/25/2024 9:56,1,0,0,1,-1,,1
19494231,7/6/2022 11:24,8/26/2022 9:15,1,0,0,0,,,
13148896,3/29/2020 19:51,2/6/2023 22:49,1,0,0,0,,,
6224900,4/19/2016 12:29,4/19/2016 13:56,1,0,0,1,0,44,2
867381,7/28/2011 11:47,10/17/2012 12:01,1,0,0,0,,,
20439955,11/7/2022 12:02,6/14/2023 14:58,1,0,0,0,,,
25670009,6/21/2024 20:38,6/21/2024 21:24,1,0,0,0,,,
20994556,1/12/2023 18:45,2/7/2023 17:18,1,0,0,0,,,
17478558,11/22/2021 11:31,11/24/2021 12:26,1,0,0,0,,,
22689719,10/5/2023 13:30,9/25/2024 13:12,1,0,0,2,0,33,0
13590015,5/21/2020 14:26,1/20/2021 17:08,1,0,0,0,,,
11795188,7/17/2019 2:56,7/22/2019 4:45,1,0,0,0,,,
13700585,6/7/2020 14:39,6/25/2020 8:56,1,0,0,0,,,
4838578,4/27/2015 16:16,1/23/2017 8:25,1,0,0,0,,,
18352377,3/2/2022 9:28,4/18/2023 1:32,1,0,0,0,,,
30084283,3/27/2025 18:21,3/27/2025 18:21,1,0,0,0,,,
17824481,1/3/2022 16:58,1/3/2022 16:58,1,0,0,0,,,
14923667,1/1/2021 17:56,9/28/2022 7:39,1,0,0,0,,,
723863,4/25/2011 14:39,11/4/2024 2:03,488,31,7,20,30,1550,16
15350223,3/7/2021 23:04,8/29/2024 3:07,1,0,0,0,,,
11855392,7/30/2019 4:20,8/6/2019 23:44,1,0,0,0,,,
24365634,4/15/2024 17:23,4/16/2024 19:43,1,0,0,0,,,
23186867,1/2/2024 19:11,1/2/2024 19:11,1,0,0,0,,,
9689097,4/24/2018 4:58,4/24/2018 5:13,1,0,0,0,,,
7915437,4/24/2017 18:22,10/19/2024 8:49,1,0,0,0,,,
10075522,7/13/2018 10:33,10/8/2018 11:32,1,0,0,0,,,
5467595,10/20/2015 14:23,4/23/2021 8:23,797,2,0,15,78,104482,23
8356556,7/24/2017 8:48,4/25/2019 10:40,3,0,0,5,-4,2005,14
27089860,8/29/2024 20:59,8/29/2024 20:59,1,0,0,0,,,
28052085,10/30/2024 1:24,10/30/2024 1:24,1,0,0,0,,,
20150075,10/3/2022 13:17,11/30/2024 1:29,1,0,0,0,,,
17620430,12/8/2021 0:31,12/8/2021 2:32,1,0,0,0,,,
21042931,1/19/2023 11:17,2/3/2023 6:49,3,0,0,0,,,
15043339,1/20/2021 9:14,7/20/2021 9:26,1,0,0,0,,,
26841684,8/15/2024 21:28,4/4/2025 19:35,1,0,0,0,,,
26073530,7/5/2024 4:07,7/5/2024 6:53,1,0,0,0,,,
28624179,12/4/2024 11:46,12/18/2024 11:32,1,0,0,0,,,
16172769,6/9/2021 7:00,6/9/2021 8:55,1,0,0,0,,,
28162597,11/6/2024 12:56,11/6/2024 12:56,1,0,0,0,,,
22577959,9/17/2023 5:52,9/17/2023 5:52,1,0,0,0,,,
2347119,5/3/2013 13:48,3/31/2025 18:01,325,24,0,2,22,,4
11608472,6/6/2019 10:01,12/20/2019 2:30,1,0,0,0,,,
4300990,11/27/2014 16:34,11/27/2014 16:34,1,0,0,0,,,
2861269,10/9/2013 5:03,12/31/2021 5:07,1670,224,2,39,151,52840,74
20390864,11/1/2022 18:23,11/2/2022 13:28,1,0,0,0,,,
6267124,4/28/2016 14:19,4/28/2016 14:19,1,0,0,0,,,
1428901,5/31/2012 16:06,9/4/2013 8:17,21,0,0,2,2,1292,0
21163792,2/7/2023 9:14,11/10/2023 11:03,1,0,0,0,,,
17450575,11/18/2021 19:11,11/18/2021 19:28,1,0,0,0,,,
8488101,8/19/2017 14:43,8/19/2017 14:43,1,0,0,0,,,
13291243,4/12/2020 3:15,6/21/2021 23:26,13,0,0,1,1,3308,0
11941290,8/18/2019 0:18,10/23/2020 11:50,1,0,0,0,,,
13361111,4/20/2020 10:05,8/25/2020 16:40,1,0,0,0,,,
4938931,5/26/2015 4:58,5/26/2015 5:13,1,0,0,0,,,
22427956,8/22/2023 9:13,8/22/2023 9:13,1,0,0,0,,,
19782260,8/17/2022 6:46,3/21/2025 14:42,1,0,0,0,,,
2251461,4/6/2013 5:27,4/7/2013 18:24,1,0,0,0,,,
21565290,4/4/2023 13:46,4/4/2023 13:46,1,0,0,0,,,
19634405,7/27/2022 16:20,12/16/2022 8:58,1,0,0,0,,,
24587208,4/23/2024 0:54,3/12/2025 13:56,1,0,0,0,,,
4815747,4/21/2015 16:08,7/13/2017 19:25,1,0,0,0,,,
3992257,8/30/2014 7:10,3/1/2018 10:28,41,0,0,2,4,,2
27925753,10/22/2024 7:36,11/4/2024 4:21,1,0,0,0,,,
28719151,12/10/2024 16:01,12/10/2024 16:01,1,0,0,0,,,
27549071,9/30/2024 11:14,11/4/2024 15:29,1,0,0,0,,,
18330020,2/28/2022 6:16,10/6/2022 9:26,1,0,0,0,,,
20077364,9/24/2022 13:23,9/24/2022 13:23,1,0,0,0,,,
1682333,9/19/2012 7:32,7/14/2015 23:34,1,0,0,1,0,,1
9581681,4/1/2018 10:23,4/1/2018 10:23,1,0,0,0,,,
9856295,5/28/2018 1:12,5/28/2018 1:12,1,0,0,0,,,
25683446,6/23/2024 7:12,1/9/2025 9:31,1,0,0,0,,,
28587953,12/2/2024 12:32,12/2/2024 12:32,1,0,0,0,,,
13002968,3/4/2020 2:10,3/4/2020 2:10,1,0,0,0,,,
24012868,4/4/2024 16:22,5/23/2024 11:44,1,0,0,0,,,
2657077,8/6/2013 13:53,8/2/2017 19:02,21,0,0,3,1,3324,4
15238833,2/18/2021 22:47,12/13/2022 18:55,1,0,0,0,,,
13500768,5/8/2020 18:32,12/8/2021 23:54,1,0,0,0,,,
7211004,11/25/2016 18:40,6/12/2017 7:08,1,0,0,0,,,
13441058,4/30/2020 12:56,3/29/2021 18:54,1,0,0,3,0,,4
10892616,1/10/2019 0:18,1/10/2019 0:18,1,0,0,0,,,
29556594,2/8/2025 7:18,2/8/2025 7:58,1,0,0,0,,,
8636525,9/19/2017 19:44,2/5/2018 22:19,11,0,0,1,-1,45,5
24441320,4/17/2024 16:54,11/21/2024 17:53,1,0,0,0,,,
12518758,12/11/2019 13:49,6/13/2020 12:40,3,0,0,3,0,1317,2
14150902,8/23/2020 6:08,6/23/2022 23:41,59,0,0,4,4,11120,11
27107642,8/31/2024 4:18,8/31/2024 5:59,1,0,0,0,,,
18275087,2/22/2022 5:58,3/24/2024 9:54,1,0,0,0,,,
21520148,3/29/2023 15:33,3/31/2023 17:05,1,0,0,0,,,
7023802,10/15/2016 14:54,8/20/2020 9:53,1,0,0,0,,,
24783881,4/29/2024 18:37,7/4/2024 10:01,1,0,0,0,,,
11797308,7/17/2019 11:25,4/3/2025 6:50,1,0,0,0,,,
26651535,8/6/2024 0:15,8/7/2024 9:54,1,0,0,0,,,
28619871,12/4/2024 7:11,1/7/2025 21:55,1,0,0,0,,,
28133421,11/4/2024 21:32,3/23/2025 23:05,1,0,0,0,,,
23521813,3/3/2024 17:01,2/11/2025 9:12,1,0,0,0,,,
15929473,5/14/2021 20:52,5/14/2021 20:52,1,0,0,0,,,
4813571,4/21/2015 7:08,9/25/2024 17:51,37,0,0,5,2,,1
14402384,10/6/2020 16:53,10/16/2020 13:25,1,0,0,1,0,332,0
5529227,11/5/2015 12:34,6/2/2017 12:31,1,0,0,0,,,
17392929,11/12/2021 6:48,11/12/2021 6:48,1,0,0,0,,,
5597365,11/23/2015 23:49,3/20/2020 13:49,19,0,0,2,1,146,11
12281031,10/27/2019 10:09,3/27/2025 15:16,1,0,0,0,,,
27789429,10/14/2024 8:56,12/10/2024 10:03,1,0,0,0,,,
10798416,12/16/2018 19:03,3/17/2019 7:38,1,0,0,0,,,
26528134,7/26/2024 12:08,7/30/2024 9:27,1,0,0,0,,,
7384616,1/6/2017 15:24,5/9/2018 13:46,1,0,0,0,,,
14090203,8/12/2020 1:20,8/12/2020 1:41,1,0,0,0,,,
29344390,1/24/2025 7:06,1/24/2025 7:06,1,0,0,0,,,
29693620,2/18/2025 10:32,3/14/2025 19:01,1,0,0,0,,,
18437583,3/11/2022 9:27,10/11/2024 12:26,11,0,0,1,1,170,1
10300732,8/31/2018 15:10,3/12/2025 13:35,635,63,7,25,53,10189,6
5893081,2/6/2016 19:44,12/7/2022 11:37,11,0,0,1,1,,0
27565123,10/1/2024 7:37,3/10/2025 10:38,1,0,0,0,,,
18231654,2/17/2022 8:37,7/25/2022 11:14,1,0,0,0,,,
15998633,5/22/2021 7:22,7/16/2021 12:01,1,0,0,0,,,
29667217,2/16/2025 14:01,2/16/2025 14:01,1,0,0,0,,,
1819971,11/13/2012 4:47,2/17/2015 11:59,1,0,0,1,-1,,0
17293035,10/31/2021 13:24,3/21/2025 4:56,1,0,0,0,,,
24004281,4/4/2024 9:24,10/23/2024 1:04,1,0,0,0,,,
14112563,8/16/2020 3:18,8/16/2020 3:18,1,0,0,0,,,
18180663,2/11/2022 12:22,9/5/2022 10:59,11,0,0,1,1,577,2
26056481,7/4/2024 21:36,7/5/2024 13:25,1,0,0,0,,,
5339064,9/15/2015 17:18,10/12/2015 21:03,1,0,0,0,,,
22500684,9/5/2023 2:01,10/12/2024 3:13,1,0,0,0,,,
4882916,5/9/2015 20:11,5/18/2015 13:55,1,0,0,0,,,
6516231,6/26/2016 23:39,6/26/2016 23:39,1,0,0,0,,,
13528635,5/12/2020 19:58,11/5/2024 10:51,1,0,0,0,,,
3505609,4/7/2014 6:54,3/5/2025 12:33,806,64,40,31,45,582,38
29436144,1/30/2025 17:28,3/4/2025 12:21,1,0,0,0,,,
15168870,2/8/2021 12:31,9/25/2021 13:54,1,0,0,0,,,
21396669,3/14/2023 13:27,3/21/2023 8:09,1,0,0,1,0,51,7
16744005,8/24/2021 18:11,7/28/2022 2:01,1,0,0,0,,,
20724303,12/8/2022 13:53,3/24/2025 13:33,1,0,0,1,0,603,0
29528277,2/6/2025 10:03,2/6/2025 10:03,1,0,0,0,,,
16321879,6/26/2021 13:08,10/28/2023 11:19,1,0,0,0,,,
16424046,7/11/2021 7:52,7/11/2021 7:52,1,0,0,0,,,
29563926,2/8/2025 22:10,2/8/2025 22:10,1,0,0,0,,,
2327328,4/27/2013 16:59,4/2/2025 7:07,25397,2723,203,263,2504,179737,349
13535637,5/13/2020 17:20,3/23/2025 19:37,1,0,0,1,0,,2
29408526,1/28/2025 22:21,1/28/2025 22:21,1,0,0,0,,,
22818893,10/28/2023 14:20,3/17/2025 9:57,1,0,0,0,,,
15245525,2/19/2021 21:34,2/19/2021 21:34,1,0,0,0,,,
18902245,4/22/2022 2:34,4/22/2022 3:13,1,0,0,0,,,
27749967,10/11/2024 10:20,10/11/2024 10:20,1,0,0,0,,,
4525947,2/3/2015 20:33,2/27/2015 17:28,1,0,0,0,,,
9518943,3/19/2018 19:45,3/19/2018 19:45,1,0,0,0,,,
8912417,11/9/2017 8:43,1/18/2018 3:01,53,0,0,7,4,3978,13
26630498,8/4/2024 6:03,8/4/2024 6:03,1,0,0,0,,,
17776595,12/27/2021 22:24,3/30/2022 23:10,57,5,0,3,4,1239,2
26965384,8/23/2024 12:23,2/4/2025 18:12,1,0,0,0,,,
5047227,6/25/2015 4:39,4/19/2016 13:14,130,3,0,7,6,13265,16
28109399,11/3/2024 8:08,11/3/2024 8:08,1,0,0,0,,,
15324275,3/3/2021 18:28,3/5/2024 16:09,11,0,0,2,1,1040,3
27829793,10/16/2024 9:30,10/16/2024 9:30,1,0,0,0,,,
15060767,1/22/2021 16:00,1/22/2021 16:00,1,0,0,0,,,
14495866,10/21/2020 21:43,7/18/2023 14:11,16,2,0,1,0,,0
27145269,8/31/2024 19:08,8/31/2024 19:08,1,0,0,0,,,
24372865,4/15/2024 23:49,4/15/2024 23:49,1,0,0,0,,,
8294532,7/12/2017 8:48,7/12/2017 8:48,1,0,0,0,,,
27912850,10/21/2024 13:32,12/14/2024 13:30,1,0,0,0,,,
12286308,10/28/2019 14:25,3/20/2023 13:30,89,1,0,11,5,,2
11399445,4/23/2019 11:31,5/14/2019 5:42,1,0,0,0,,,
16197305,6/11/2021 11:34,7/12/2021 12:37,1,0,0,0,,,
17869950,1/8/2022 8:27,1/30/2022 18:01,1,0,0,1,0,338,0
26899079,8/20/2024 14:35,8/21/2024 8:44,1,0,0,0,,,
16878915,9/10/2021 13:10,4/5/2025 10:57,11,0,0,1,0,152,2
28353933,11/18/2024 8:08,11/18/2024 8:08,1,0,0,0,,,
1855588,11/27/2012 6:19,7/9/2018 5:45,77,3,0,17,1,14718,26
1625792,8/26/2012 12:14,10/18/2012 19:02,1,0,0,0,,,
9143489,12/27/2017 2:59,6/28/2024 1:28,97,20,0,11,5,6253,12
15208599,2/14/2021 15:14,2/14/2021 15:14,1,0,0,0,,,
27789538,10/14/2024 9:02,4/3/2025 15:54,1,0,0,0,,,
16925905,9/16/2021 7:40,9/16/2021 7:40,1,0,0,0,,,
16789557,8/30/2021 16:58,9/3/2021 16:20,1,0,0,0,,,
24645328,4/24/2024 14:33,4/24/2024 14:33,1,0,0,0,,,
9961004,6/19/2018 9:09,7/13/2018 8:35,1,0,0,0,,,
13736709,6/12/2020 20:45,2/7/2022 9:31,1,0,0,1,0,,0
19241964,5/31/2022 16:26,3/26/2023 12:56,1,0,0,0,,,
21018630,1/16/2023 10:45,1/16/2023 11:18,1,0,0,0,,,
14636848,11/14/2020 8:01,11/14/2020 8:01,1,0,0,0,,,
13345348,4/18/2020 6:19,4/28/2020 18:59,1,0,0,2,0,219,0
14694931,11/23/2020 21:07,12/16/2022 22:15,17,1,0,10,0,1828,21
16987707,9/23/2021 19:07,9/23/2021 19:07,1,0,0,0,,,
48306,12/22/2008 9:18,10/9/2019 16:37,21,0,0,2,2,2267,0
17944594,1/16/2022 4:13,1/16/2022 5:12,1,0,0,0,,,
12898287,2/14/2020 11:56,2/15/2020 10:10,31,0,0,1,3,668,2
24419031,4/17/2024 5:49,9/8/2024 6:00,1,0,0,0,,,
17711556,12/18/2021 21:12,3/14/2025 8:57,1,0,0,0,,,
22249084,7/18/2023 22:50,7/18/2023 22:50,1,0,0,0,,,
23918802,3/31/2024 15:31,11/26/2024 12:05,1,0,0,0,,,
2763682,9/10/2013 5:45,9/27/2013 7:21,1,0,0,0,,,
12658445,1/5/2020 22:52,7/22/2020 6:05,15,1,0,2,0,2790,6
7200773,11/23/2016 15:02,11/26/2016 6:30,1,0,0,0,,,
17378928,11/10/2021 16:15,3/3/2022 3:38,1,0,0,0,,,
17001730,9/25/2021 13:15,9/25/2021 13:15,1,0,0,0,,,
21310847,3/1/2023 10:40,3/5/2023 11:50,1,0,0,0,,,
19503461,7/7/2022 13:49,9/24/2023 23:55,1,0,0,0,,,
5068707,7/1/2015 8:21,1/2/2016 16:53,1,0,0,0,,,
23702984,3/21/2024 8:45,3/9/2025 16:04,1,0,0,0,,,
8757822,10/11/2017 9:17,2/21/2018 14:15,1,0,0,0,,,
1343193,4/19/2012 6:43,5/21/2013 10:01,21,0,0,1,2,,0
28706300,12/10/2024 0:08,12/10/2024 0:08,1,0,0,0,,,
23518317,3/3/2024 2:02,3/3/2024 2:02,1,0,0,0,,,
2816364,9/25/2013 17:25,9/25/2013 17:25,1,0,0,0,,,
15532785,4/1/2021 16:52,9/29/2021 15:16,1,0,0,0,,,
15735222,4/22/2021 7:06,6/6/2021 16:54,1,0,0,0,,,
22961225,11/21/2023 23:43,4/27/2024 10:22,1,0,0,1,0,,0
22723551,10/11/2023 14:22,4/2/2025 18:46,1,0,0,0,,,
15421979,3/18/2021 7:57,3/18/2021 7:57,1,0,0,0,,,
9686534,4/23/2018 14:50,9/23/2018 21:03,61,0,0,3,6,4173,1
17534432,11/28/2021 20:58,12/10/2021 14:55,1,0,0,0,,,
3402988,3/10/2014 18:16,3/14/2014 1:21,1,0,0,0,,,
11889379,8/6/2019 11:33,8/6/2019 11:33,1,0,0,0,,,
4405412,12/30/2014 12:37,10/3/2015 12:54,101,1,0,2,10,3428,22
11810820,7/20/2019 3:36,7/20/2019 18:09,3,0,0,1,0,72,1
23198249,1/5/2024 1:34,3/20/2024 16:20,1,0,0,0,,,
1842298,11/21/2012 14:30,12/3/2017 20:47,3,0,0,1,0,59,0
29627980,2/13/2025 9:51,2/18/2025 10:10,1,0,0,0,,,
21390400,3/13/2023 15:46,10/26/2024 9:51,1,0,0,0,,,
7936287,4/28/2017 10:53,6/29/2017 13:12,13,0,0,2,-4,318,4
18764725,4/10/2022 18:48,5/14/2022 9:34,1,0,0,0,,,
13397450,4/24/2020 9:09,4/24/2020 14:55,1,0,0,0,,,
29166215,1/12/2025 15:53,1/12/2025 18:37,1,0,0,0,,,
23491273,2/27/2024 14:14,6/11/2024 10:04,3,0,0,1,0,49,0
3193064,1/14/2014 7:39,1/14/2014 10:54,1,0,0,0,,,
28605283,12/3/2024 10:59,12/28/2024 5:57,1,0,0,0,,,
10894123,1/10/2019 8:36,2/3/2023 22:31,79,0,0,5,7,,1
3856628,7/19/2014 19:48,1/1/2024 10:06,130,4,0,5,10,356,7
17458383,11/19/2021 16:01,12/27/2021 6:53,1,0,0,0,,,
1894452,12/11/2012 10:41,12/12/2012 13:39,1,0,0,0,,,
23038280,12/4/2023 12:34,12/4/2023 12:34,1,0,0,0,,,
29628614,2/13/2025 10:39,2/13/2025 10:39,1,0,0,0,,,
22980201,11/24/2023 21:15,3/4/2024 22:21,1,0,0,0,,,
18669799,4/1/2022 18:35,6/19/2022 22:25,1,0,0,0,,,
11799927,7/17/2019 22:09,7/22/2019 20:07,1,0,0,0,,,
22821624,10/29/2023 7:52,12/20/2024 6:09,1,0,0,0,,,
18563380,3/24/2022 2:26,3/24/2022 2:26,1,0,0,0,,,
25797710,6/28/2024 10:07,6/28/2024 10:07,1,0,0,0,,,
27056104,8/28/2024 4:28,8/28/2024 4:28,1,0,0,0,,,
20877606,12/28/2022 7:46,2/25/2023 10:32,1,0,0,0,,,
22793486,10/24/2023 8:31,10/24/2023 8:31,1,0,0,0,,,
15313702,3/2/2021 9:58,3/5/2021 16:18,1,0,0,0,,,
18345230,3/1/2022 15:23,3/1/2022 15:23,1,0,0,0,,,
28527402,11/28/2024 8:31,11/28/2024 8:31,1,0,0,0,,,
22425366,8/21/2023 20:03,3/24/2025 20:53,1,0,0,0,,,
18915005,4/23/2022 2:46,4/23/2022 2:46,1,0,0,0,,,
17468144,11/21/2021 2:44,11/21/2021 2:44,1,0,0,0,,,
393809,7/16/2010 11:48,8/5/2024 3:48,5294,1255,35,219,467,170243,275
13146789,3/29/2020 12:15,5/1/2020 17:05,1,0,0,0,,,
18975178,4/28/2022 11:54,5/3/2022 11:26,1,0,0,0,,,
6053830,3/12/2016 12:36,12/28/2017 19:18,21,0,0,2,2,227,3
25120732,5/18/2024 19:01,10/6/2024 8:05,1,0,0,0,,,
21591561,4/7/2023 19:34,4/10/2023 23:12,1,0,0,0,,,
4869700,5/6/2015 8:36,10/21/2024 23:58,1,0,0,1,0,445,3
7223297,11/29/2016 3:30,12/6/2021 3:56,1,0,0,1,0,,0
12913677,2/17/2020 15:49,3/30/2023 17:10,1,0,0,1,-2,51,0
